en,"If you still need help, please, feel free to contact X-Cart Help Desk at helpdesk@x-cart.com.","If you still need help, please, feel free to contact X-Cart Help Desk at <a href=”mailto:helpdesk@x-cart.com”>helpdesk@x-cart.com</a>. Remember to attach the log files (from “xcart_directory/var/log”) to your email, so that their tech engineers could instantly spot the problem and help you to fix it in the most effective way possible."
en,"If you store product images in the database, they are included in the SQL dump file","If you store product images in the database, they are included in the SQL dump file. If the product images are located on the file system, they are not included in the SQL dump file. To back up such images you need to download them directly from the server."
en,"If you want the coupon discount to be applied only to products from specific categories, specify these categories here.","If you want the coupon discount to be applied only to products from specific categories, specify these categories here."
en,"If you want to enable merchant registration wizard once again, please click on the following link","If you want to enable merchant registration wizard once again, please click on the following link"
en,"If you want to upload the backup of another X-Cart installation, ensure that you have completed the steps described here","Also, if you want to upload the backup of <b>another</b> X-Cart installation, ensure that you have completed the steps described <a href='{{url}}'>here</a>"
en,"If your store is crashed after upgrade, you can recover it","We strongly recommend <b>to make a full backup</b> of your live store before starting the upgrade process. If your store crashes as a result of a failed upgrade, you will be able to <a href=""{{article}}"" target=""_blank"">restore it</a> from backup."
en,"Ignore membership","Ignore membership"
en,Image,Image
en,"Image X","Image #{{index}}"
en,"Image border will not be displayed in customer's frontend","Image border will not be displayed in the storefront"
en,"Image has been identified as a duplicate and has not been imported","Image has been identified as a duplicate and has not been imported: {{value}}"
en,"Image quality after resize","Image quality after resize"
en,"Image resized: X out of Y","Image resized: {{X}} out of {{Y}}"
en,"Image resized: X out of Y with errors","Image resized: {{X}} out of {{Y}} (errors: {{errors}}, warnings: {{warns}})"
en,"Image resizing requires libraries","Image resizing requires GDLib 2.0 or ImageMagick"
en,Images,Images
en,"Images resized","Images resized"
en,"Images resized: {{count}}","Images resized: {{count}}"
en,Immediate,Immediate
en,"Immediate Charge","Immediate Charge"
en,Import,Import
en,"Import / Export","Import / Export"
en,"Import and Export","Import and Export"
en,"Import by CSV","Import by CSV"
en,"Import from CSV file","Import from CSV file"
en,"Import from file","Import from file"
en,"Import has been cancelled.","Import has been cancelled."
en,"Import language","Import language"
en,"Import language from CSV file","Import language from CSV file"
en,"Import mechanism does not know the field of X and it can not be imported","Cannot import the field '{{name}}': unknown field"
en,"Import mode","Import mode"
en,"Import mode comment","During import in the <strong>'Create new items and update existing items'</strong> mode, if your import file contains items that do not already exist in the store's database, these items will be created as a result of import. New items can be created based on the following master IDs:<ul>{{keys}}</ul>If you only want to update the existing items without creating any new ones, switch to the mode <strong>'Update existing items, but skip new items'</strong>.<br /><br />Note that any missing items that are dependent on existing items will be created in both the modes. For example, if an existing product being updated through import does not have a category specified, the category will be created."
en,"Import results","Import results"
en,"Import settings","Import settings"
en,Import/Export,Import/Export
en,"Import/Export guide","Import/Export guide"
en,Important,Important
en,"Important info on the Free shipping addon update","Important info on the Free shipping add-on update"
en,Imported,Imported
en,"Importing data...","Importing data..."
en,"Importing will overwrite the existing product information. This operation cannot be undone.","Import will overwrite the existing product information. This operation cannot be undone."
en,"In advanced mode you can choose specific modules for upgrade.","In advanced mode you can choose specific modules for upgrade."
en,"In catalog only","In catalog only"
en,"In category","In category"
en,"In order to accept credit cards payments you should install the necessary payment module from our Marketplace.","More payment methods can be added by installing appropriate payment modules. Check out the Marketplace to find and install the payment modules you require."
en,"In progress[S]","In progress"
en,"In stock","In stock"
en,"In stock only","In stock only"
en,"In store currency (0 - do not use coverage)","In store currency (0 - do not use coverage)"
en,"In the form that opens, paste the ""Webhook URL"" value into the field ""URL to be called"" and click ""Add endpoint"".","In the form that opens, paste the <strong>""Webhook URL""</strong> value into the field <strong>""URL to be called""</strong> and click <strong>""Add endpoint""</strong>."
en,"In the section ""Endpoints receiving events from your account"", click ""+ Add endpoint"".","In the section <strong>""Endpoints receiving events from your account""</strong>, click <strong>""+ Add endpoint""</strong>."
en,"In this section you can review the recent payment transactions that have taken place at your store","In this section you can review the recent payment transactions that have taken place at your store, both successful and failed. You can easily identify orders with payment problems and increase your sales by following up on abandoned carts."
en,Inactive,Inactive
en,"Inactive license key ({{key}})","Inactive license key ({{key}})"
en,"Incl. X","Incl. X"
en,"Include out of stock products into feed","Include out of stock products into feed"
en,"Include response in hash","Include response in hash"
en,"Including X","Including {{name}}"
en,"Including subcategories","Including subcategories"
en,Incomplete,Incomplete
en,Incompleted,Incomplete
en,"Incorrect amount","Incorrect amount"
en,"Incorrect owner of X directory","Incorrect owner of {{X}} directory"
en,"Incorrect owner of X file","Incorrect owner of {{X}} file"
en,"Incorrect password. Please try again.","Incorrect password. Please try again."
en,"Incorrect permissions","Incorrect permissions"
en,"Individual settings for every rate","Individual settings for every rate"
